,totPop_x,observed_Bladder_Per100k,observed_Bone_Per100k,observed_Brain_Per100k,observed_Breast_Per100k,observed_Colorectal_Per100k,observed_Esophagus_Per100k,observed_Kidney_Per100k,observed_Larynx_Per100k,observed_Leukemia_Per100k,observed_Liver_Per100k,observed_Lung_Per100k,observed_Mesothelioma_Per100k,observed_NHL_Per100k,observed_Nasal_Per100k,observed_Oral_Per100k,observed_Other_Per100k,observed_Ovary_Per100k,observed_Pancreas_Per100k,observed_Prostate_Per100k,observed_Soft_Tissue_Per100k,observed_Stomach_Per100k,observed_Testis_Per100k,observed_Thyroid_Per100k,observed_Uterus_Per100k,observed_Total_Per100k,n_5_1_fugitive_air,n_5_2_stack_air,airTotal,n_5_1_fugitive_air_benzene,n_5_2_stack_air_benzene,benzeneTotal,n_5_1_fugitive_air_toluene,n_5_2_stack_air_toluene,tolueneTotal,n_5_1_fugitive_air_ethylbenzene,n_5_2_stack_air_ethylbenzene,ethylbenzeneTotal,n_5_1_fugitive_air_xylene,n_5_2_stack_air_xylene,xyleneTotal,n_5_1_fugitive_air_formaldehyde,n_5_2_stack_air_formaldehyde,formaldehydeTotal,BTEX_fugitive,BTEX_stack,BTEX_total,n_5_1_fugitive_air_dioxin,n_5_2_stack_air_dioxin,dioxinTotal,pctSmoking,totPop_y,pctMale,pctElderly,income,higherEd,unemploy,FIPS,POP,POINT CANCER RISK,NONPOINT CANCER RISK,ONROAD CANCER RISK,NONROAD CANCER RISK,BACKGROUND CANCER RISK,SECONDARY CANCER RISK,TOTAL CANCER RISK,Z_1_1_2_2_TETRACHLOROETHANE,Z_1_1_2_TRICHLOROETHANE,Z_1_2_3_4_5_6_HEXACHLOROCYCLYHEXANE _ALL STEREO ISOMERS_,Z_1_2_DIBROMO_3_CHLOROPROPANE,Z_1_3_BUTADIENE,Z_1_3_DICHLOROPROPENE,Z_1_3_PROPANE SULTONE,Z_1_4_DICHLOROBENZENE,Z_1_4_DIOXANE,Z_2_4_6_TRICHLOROPHENOL,Z_2_4_DINITROTOLUENE,Z_2_4_TOLUENE DIAMINE,Z_2_4_TOLUENE DIISOCYANATE,Z_2_NITROPROPANE,Z_3_3_DICHLOROBENZIDINE,Z_3_3_DIMETHOXYBENZIDINE,Z_3_3_DIMETHYLBENZIDINE,Z_4_4_METHYLENE BIS_2_CHLOROANILINE_,Z_4_4_METHYLENEDIANILINE,Z_4_DIMETHYLAMINOAZOBENZENE,ACETALDEHYDE,ACETAMIDE,ACRYLAMIDE,ACRYLONITRILE,ALLYL CHLORIDE,ANILINE,ARSENIC COMPOUNDS_INORGANIC INCLUDING ARSINE_,BENZENE _INCLUDING BENZENE FROM GASOLINE_,BENZIDINE,BENZOTRICHLORIDE,BENZYL CHLORIDE,BERYLLIUM COMPOUNDS,BIS_2_ETHYLHEXYL_PHTHALATE _DEHP_,BIS_CHLOROMETHYL_ ETHER,BROMOFORM,CADMIUM COMPOUNDS,CAPTAN,CARBON TETRACHLORIDE,CHLORDANE,CHLOROBENZILATE,CHROMIUM COMPOUNDS,COKE OVEN EMISSIONS,CYANIDE COMPOUNDS,DDE _1_1_DICHLORO_2_2_BIS_P_  CHLOROPHENYL_ ETHYLENE_,DICHLOROETHYL ETHER _BIS_2_CHLOROETHYL_ETHER_,DICHLORVOS,EPICHLOROHYDRIN,ETHYL CARBAMATE _URETHANE_ CHLORIDE _CHLOROETHANE_,ETHYLBENZENE,ETHYLENE DIBROMIDE _DIBROMOETHANE_,ETHYLENE DICHLORIDE _1_2_DICHLOROETHANE_,ETHYLENE OXIDE,ETHYLENE THIOUREA,ETHYLIDENE DICHLORIDE _1_1_DICHLOROETHANE_,FORMALDEHYDE,HEPTACHLOR,HEXACHLOROBENZENE,HEXACHLOROBUTADIENE,HEXACHLOROETHANE,HYDRAZINE,ISOPHORONE,METHYL TERT_BUTYL ETHER,METHYLENE CHLORIDE _DICHLOROMETHANE_,N_NITROSODIMETHYLAMINE,N_NITROSOMORPHOLINE,NAPHTHALENE,NICKEL COMPOUNDS,NITROBENZENE,O_TOLUIDINE,PAHPOM,PENTACHLORONITROBENZENE _QUINTOBENZENE_,PENTACHLOROPHENOL,POLYCHLORINATED BIPHENYLS _AROCLORS_,PROPYLENE DICHLORIDE _1_2_DICHLOROPROPANE_,PROPYLENE OXIDE,TETRACHLOROETHYLENE _PERCHLOROETHYLENE_,TOXAPHENE _CHLORINATED CAMPHENE_,TRICHLOROETHYLENE,TRIFLURALIN,VINYL BROMIDE,VINYL CHLORIDE
CYANIDE COMPOUNDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDE _1_1_DICHLORO_2_2_BIS_P_  CHLOROPHENYL_ ETHYLENE_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DICHLOROETHYL ETHER _BIS_2_CHLOROETHYL_ETHER_,0.0134092385672,-0.0728599883952,-0.00129135813196,-0.029325721615,-0.0660010755116,-0.0222062060764,-0.084731672592,-0.0546247711083,-0.0297457402168,-0.0611503139516,0.040627776711,-0.0770410168901,-0.0247299222497,-0.058971850085,0.00608862163924,-0.0453070681643,-0.0770097897666,-0.0350222447503,-0.029978036973,-0.0888592928974,-0.00712125886245,0.057111830324,-0.00633971455435,0.100644667253,-0.0180642418326,-0.0715117309124,-0.0174541960357,-0.0108452717627,-0.012137769837,0.00275514300793,-0.00516026476427,-0.00462230429068,-0.0102039297306,-0.0120274885888,-0.0140887571444,-0.00628058490607,-0.00667616497998,-0.00648670350399,-0.00955594840425,-0.00882568692944,-0.00915801072955,-0.00834390951715,-0.0122027924959,-0.013338345464,-0.00808013221285,-0.00594182966461,-0.00616783637149,0.00613711551524,-0.0152405548415,-0.0147639634825,-0.0432935135449,0.0134092385672,-0.0272416655233,-0.0444665298762,-0.0177945748008,-0.0526500155162,0.0113986660193,0.00613532364714,-0.0068796631144,0.0532244583897,0.227198192154,0.0469137359774,0.179744912671,0.139739363266,0.249938777769,0.199822202358,-0.031629308935,0.311028812039,,0.947198424961,0.160115159245,0.247019725298,,0.248934021853,0.0286993768593,-0.0213568381173,0.19330350475,,0.0162165452723,0.245361289378,,,,-0.0477348995647,-0.0286010566149,-0.0468107291302,0.223540140067,0.213420272949,-0.0103676879307,0.0557511841286,0.386536885918,-0.0468493492829,0.170308826524,0.139687453478,-0.196600168455,,0.147102812925,0.152911449048,0.269357791485,-0.0231636804155,0.610982196804,0.156781556738,,0.131645777587,,,0.0829469018556,-0.057961797034,,,1.0,,0.247247297329,-0.0190730472058,0.248932040671,0.239048224286,0.209322583255,0.26656690609,,-0.0425057884875,0.207905102983,,-0.0795217525373,0.999002050737,-0.0476870926168,0.208367075429,0.216708210008,0.199808009255,0.184405261412,-0.048627266995,-0.0486272669703,0.243959371789,0.131222457388,0.338496773548,0.0427831915619,-0.131605147291,-0.0486272680769,-0.049492684511,-0.154010232639,0.340014291339,0.199315367902,0.224415532,,0.115654381613,-0.0622289318687,-0.0147312975467,0.170159152902
DICHLORVOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPICHLOROHYDRIN,0.0378609025165,-0.207300765745,-0.0192318871162,-0.0675295052373,-0.190957316536,-0.126591786291,-0.143042396857,-0.139143539227,-0.0590057759625,-0.16914845142,0.0789376513259,-0.206378866244,-0.0748821084698,-0.134866452565,-0.0495075745996,-0.104089689514,-0.166058433902,-0.105711986416,-0.0741055237235,-0.188874569619,-0.0666467568102,0.0500286261417,-0.037919971205,-0.0300626836617,-0.0903815928381,-0.205659240904,-0.0328962975986,-0.0312420955577,-0.0333440672565,-0.0284380103258,-0.0198239077798,-0.021586282755,-0.0213276420961,-0.0290745958364,-0.0318323841575,-0.0135007693665,-0.0149555630743,-0.0142535829769,-0.020730029413,-0.0201723849245,-0.0206947533764,-0.0182641865724,-0.0248601107372,-0.027934832999,-0.0251310466891,-0.0130792078475,-0.0140724702344,-0.00696396559057,-0.00796340915333,-0.00816228158694,-0.183951061646,0.0378609025165,-0.0524118394566,-0.139055441108,-0.0779552660309,-0.0229028804583,0.126241071903,-0.0892133873915,0.0156415725549,0.127402708342,0.624184143634,0.171702510905,0.618594064728,0.485522541892,0.574544751554,0.588296351338,-0.0653698794138,0.0239353824924,,0.295296481184,0.500955558241,0.604884732497,,0.572821511459,-0.0530660018461,-0.0448146117793,0.511143506921,,0.0468925026215,0.616516462575,,,,-0.0977941751581,-0.0599306698404,-0.0958491274175,0.575113893206,0.56405594691,-0.0231763550678,0.170733089311,0.516868367232,-0.0965977902196,0.598931194412,0.512032898687,-0.259818045078,,0.478729361887,0.595153973113,0.384724305009,-0.0479614014686,0.0936941287453,0.584018684394,,0.311358575528,,,0.359098878323,-0.119042654949,,,0.247247297329,,1.0,-0.0398336273352,0.56583392898,0.0982091803013,0.50966437974,0.544546204198,,-0.0880948274022,0.575937556475,,-0.129774936673,0.25399135521,-0.0977250519195,0.480997619049,0.545471592646,0.563947701569,0.560081346305,-0.0997414174699,-0.0997414174103,0.567535472272,0.545810118269,0.52963132425,0.168775037783,-0.081396676631,-0.0997414191202,-0.100806813269,-0.196887450208,0.464810676648,0.508082205764,0.587664006812,,0.301464928174,-0.113125516942,-0.0300030020729,0.480425281488
ETHYL CARBAMATE _URETHANE_ CHLORIDE _CHLOROETHANE_,-0.0043297473016,0.0207219659028,-0.00182102006098,0.000700337659786,0.0372373924477,0.0230434112914,-0.00239312220431,0.0243955233451,0.00955345285764,0.0165672273697,-0.00907934917421,0.0148510420341,-0.00594893354483,0.0322716523968,0.000503622649218,0.0321464022373,0.0236952188481,0.00753632534657,-0.00058925694403,0.0366667539483,-0.000199305850579,0.0195899469777,-0.00656969981534,0.0292599241227,0.00934315829297,0.0306577126304,-0.00310751339863,0.0137948890063,0.0130784818536,0.00347607233889,0.00108022867262,0.00136529391578,-0.00169614903921,-0.00253804313784,-0.00266840385913,-0.000974615427556,-0.00109603163387,-0.0010373621571,-0.000698000244057,-0.00036399566614,-0.000442555710421,-0.000848653825238,0.00231227489094,0.00106582678625,-0.000164912706005,-0.00086490373756,-0.000829544258198,-0.000907734885642,0.0083616617333,0.0082084878605,0.0382412161289,-0.0043297473016,0.00109383343752,0.0372900586842,-0.0170717246113,0.0157455552306,-0.0302847094297,-0.0936776961922,0.00174141022455,-0.0318825315274,-0.0225091883587,-0.053988371421,-0.0479743567933,-0.0455475297274,-0.0598255068451,-0.0545720816961,-0.0137554352221,-0.0211014032394,,-0.0308017393649,-0.0609620759891,-0.0525466300321,,-0.0549112248305,-0.00591387302857,-0.00352727420888,-0.0309843999457,,-0.00786211594704,-0.0517085248657,,,,-0.00788384885226,0.105136317916,-0.00773121377449,-0.063275933202,-0.0499019454584,-0.00201006491934,-0.0413583203011,-0.0330957496648,-0.00787305397114,-0.0464993687341,-0.0526636333317,0.0563679076089,,-0.0203994136345,-0.0489997343449,-0.0375729489201,-0.00382569049142,-0.0179813857169,-0.0443173997678,,-0.0211601949744,,,-0.0339355660716,-0.00957291293101,,,-0.0190730472058,,-0.0398336273352,1.0,-0.0518912647439,0.0133038733071,-0.0419163714941,-0.0459455326665,,-0.0121275350063,-0.0633627315145,,0.0200999440914,-0.0194314095404,-0.00787595311062,-0.0424258980392,-0.0477273569693,-0.0580175121536,-0.0463936879678,-0.00803123139194,-0.00803123138784,-0.0371953043446,-0.0333705553078,-0.0418622096016,-0.0193304747637,0.0742317753139,-0.00803123157061,-0.00744829775416,0.096793339579,-0.0447052256406,-0.0329404406322,-0.0604408488442,,-0.0267285652112,-0.00940052795862,0.00080338320483,-0.0365838457425
ETHYLBENZENE,0.13158708505,-0.240476531062,-0.00365496282471,-0.0957589218948,-0.168469283651,-0.133399120782,-0.157694329205,-0.154223418324,-0.0712552600946,-0.196366169162,0.168052335705,-0.249300071417,-0.0819575793881,-0.134468901268,-0.0352760827767,-0.0988866529027,-0.153967004814,-0.0694018472236,-0.0719085793237,-0.216947818542,-0.0414682535622,0.0900436038478,-0.0361230663525,0.000451008732497,-0.103215730442,-0.212761590813,-0.0452095234769,-0.0393702126987,-0.0423692320566,-0.0122037620408,-0.0127011539645,-0.0132399478672,-0.0253964388857,-0.0383888563488,-0.0401883747588,-0.0165687178985,-0.0180816547109,-0.0173529921683,-0.0241576392352,-0.0254076773147,-0.025648941058,-0.0227349511857,-0.0326495415366,-0.0359345382143,-0.0221797630668,-0.0185390106873,-0.019039587854,-0.00760179418571,-0.0437568757624,-0.0434992702927,-0.372723632005,0.13158708505,-0.0640726043551,-0.140790920415,-0.00224005785996,0.0297263773992,0.15179946299,-0.11595795002,0.100915441269,0.258041613091,0.835055530955,0.637572819024,0.820618168044,0.649416613182,0.73731435984,0.913036560339,-0.00765617388294,0.0447598226627,,0.339610642865,0.853972184313,0.747611260535,,0.745793556779,-0.0485389869243,-0.0627515749499,0.573050637262,,0.054349717147,0.755086776785,,,,-0.0787115205816,-0.0754076916443,-0.0765926381036,0.842301553952,0.712294980127,-0.0295257911015,0.324644786494,0.573479050494,-0.0654354264033,0.832471243364,0.915777860373,-0.464780420376,,0.585807021651,0.785303137117,0.55292586247,-0.0627807394298,0.115060130108,0.762194383922,,0.358803373191,,,0.539398903602,-0.0985869379218,,,0.248932040671,,0.56583392898,-0.0518912647439,1.0,0.165668800367,0.703136652725,0.703708921951,,-0.0413331508595,0.857117048422,,-0.166437540916,0.256545198015,-0.0780421406205,0.577922015797,0.697678545133,0.878236914961,0.787612005434,-0.079597895848,-0.0795978958038,0.953086083776,0.697756708504,0.604923945749,0.205415655288,-0.176263786893,-0.0795978971411,-0.0818152039251,-0.390493471066,0.628261111241,0.574288154979,0.751178291143,,0.405863377458,-0.128933296265,-0.0358812981063,0.558715411653
ETHYLENE DIBROMIDE _DIBROMOETHANE_,0.0121106847502,-0.0191758128165,0.00313175364434,-0.0103164699646,-0.00835732334988,-0.011406217967,-0.0541775542038,-0.0465221938181,-0.00587072763679,-0.0438091119653,0.0128167609658,-0.0500006910206,0.0158108452988,-0.0530316237419,0.0190659606884,-0.0176688304887,-0.00811468624871,-0.000444894336596,-0.0218679954761,0.00463243447756,-0.0195637040209,0.0489375784529,-0.0312150517547,-0.0227628729495,0.00948099206654,-0.0242532272476,-0.00903654562467,0.0508922049407,0.0484756519708,0.000654500920409,0.0336520388407,0.0319710459386,0.0141677722839,-0.0260000692816,-0.00631457483587,-0.0248111312999,-0.0273573081506,-0.0261293461448,-0.0117251016877,-0.0344761776866,-0.0303101174456,-0.0423470217405,-0.0448193501973,-0.0560288687474,-0.00470436896517,-0.0059164319993,-0.00591594552433,-0.00355222439449,-0.0361060693024,-0.0357737039165,0.14611498545,0.0121106847502,-0.0973091787395,0.0207101604206,-0.120444029787,-0.0602920018265,0.0976120651742,-0.276545923514,0.0312020935652,0.226879611096,0.181531780303,0.0417014975143,0.16183081341,0.154285529417,0.196773970684,0.180491116108,0.0933658576571,0.324733454575,,0.361296657759,0.142630225528,0.211019363678,,0.169789343079,-0.0171016340147,-0.173259137861,0.149019081054,,0.134935787043,0.204416501379,,,,0.260405516389,0.0144823292637,0.260729267054,0.167156633733,0.198777862099,-0.0761833703726,0.15841020313,0.201136111823,0.275665395652,0.219747975616,0.140791075499,0.0261963048245,,0.312478256745,0.128493826235,0.179862952511,0.00344859259092,0.37475634394,0.189766888388,,0.1353769921,,,0.145253495561,0.305102231103,,,0.239048224286,,0.0982091803013,0.0133038733071,0.165668800367,1.0,0.192413674109,0.150066448429,,0.113454740561,0.167755109642,,0.211031541804,0.242550336104,0.265266777859,0.142925550024,0.261881668724,0.134267466851,0.12983393767,0.270118498281,0.270118498608,0.179703085013,0.132346280166,0.204647182075,0.248518551949,-0.0376274993987,0.270118508875,0.26972076045,-0.0394333597501,0.176542069475,0.140791605273,0.178670038232,,0.101959337136,-0.0175511759921,0.0124519682027,0.168652593298
ETHYLENE DICHLORIDE _1_2_DICHLOROETHANE_,0.094954641791,-0.193639924233,-0.00430032886813,-0.073765901435,-0.121396954976,-0.105306348419,-0.15306006876,-0.14555535986,-0.0941685621078,-0.165641980453,0.138175221936,-0.244535781022,-0.0549877508189,-0.0975991246499,-0.0365227411632,-0.102388948487,-0.108953711645,-0.0444356300627,-0.0206610552293,-0.159633924428,-0.0336628503756,0.107153126836,-0.0448314943667,0.0276691795128,-0.0504503903586,-0.168724890289,-0.0423647153151,-0.0396740412683,-0.042398343455,-0.0277983167876,-0.0138051359941,-0.015816878771,-0.0175588768401,-0.0380645544438,-0.0347687873743,-0.0174766775546,-0.0194633553082,-0.0185042042862,-0.0239997899123,-0.0278243387981,-0.0275644846775,-0.0234041408164,-0.0326352156615,-0.0363273293471,-0.0335847380344,-0.0225858194103,-0.0236386868809,-0.0140337250236,-0.0378135826901,-0.0379196867313,-0.454891454637,0.094954641791,-0.0760036790706,-0.102471481662,0.107585467582,0.0858296335964,0.0755823995262,-0.0513624868505,0.0636479895293,0.385600518854,0.726634585983,0.424385881669,0.75738387298,0.66095672933,0.729104657878,0.799644995566,0.44143847157,0.0163072625866,,0.316363692804,0.710285726203,0.720522594093,,0.728497922521,-0.0834565883498,-0.0759074088659,0.558367214467,,0.0553213101768,0.731857977575,,,,-0.0823707090321,-0.0619305130435,-0.080076883468,0.77244844399,0.679743106541,-0.0359716623754,0.732077469161,0.547719342878,-0.0666046693497,0.795787130448,0.719646334928,-0.547363536786,,0.576534087185,0.763302660141,0.617807917883,-0.0273105983292,0.0874111802334,0.774326939453,,0.366354282067,,,0.55600460129,-0.10651438541,,,0.209322583255,,0.50966437974,-0.0419163714941,0.703136652725,0.192413674109,1.0,0.702024757452,,0.388280627827,0.786952757808,,-0.164693650439,0.217353029923,-0.0813969108435,0.509069989287,0.660167891796,0.748518000013,0.771763103736,-0.0828045333679,-0.0828045345823,0.732656403449,0.749048445713,0.578003735583,0.200451843717,-0.198862327269,-0.0828045391808,-0.0849427632386,-0.380975846838,0.735512616246,0.563514147196,0.773378153573,,0.418977471416,-0.154154622704,-0.0282177022953,0.637225173112
ETHYLENE OXIDE,0.0453446575003,-0.318839437187,-0.00311773806549,-0.139136113587,-0.23460122281,-0.145320228593,-0.212504452702,-0.207655026069,-0.103965002686,-0.232063904292,0.130522535517,-0.342671512158,-0.110457488955,-0.189420342997,-0.0690131052395,-0.17352954168,-0.2342038928,-0.0806615578845,-0.105595258286,-0.261248066101,-0.0513145505571,0.12954053555,-0.0865466981247,-0.0262236558692,-0.106196345216,-0.288063433721,-0.0599677273945,-0.0533429224389,-0.0572862866206,-0.0336266628979,-0.030773542873,-0.0324771951012,-0.0227391576022,-0.0434792563693,-0.0415023340505,-0.017110109558,-0.01914452506,-0.0181618994655,-0.0294502122251,-0.0289399327001,-0.0296275049224,-0.0280138454103,-0.035445061888,-0.0410158926894,-0.0385695644583,-0.0253620640133,-0.0266021686062,-0.0216782655785,-0.0537062636478,-0.0539338660469,-0.533147819737,0.0453446575003,-0.0876211867328,-0.160419074574,0.014261455625,-0.0485241008288,0.150093393046,-0.0620373158935,0.0107993110972,0.16474479633,0.703554518647,0.442582040834,0.70955438673,0.70217552378,0.832670896283,0.793893036922,-0.0555465073075,-0.0381740189344,,0.371739171537,0.746642823737,0.818918171948,,0.807479853837,-0.100685222196,-0.0897708497514,0.577822731042,,0.0565635366218,0.820804901461,,,,-0.161312844222,-0.0649164691509,-0.158123131985,0.833503421724,0.755314512356,-0.0462289357983,0.306357819339,0.574145968749,-0.152281599445,0.69781608309,0.685927382973,-0.681559291001,,0.572882297802,0.742314260879,0.67536780127,-0.00561169786489,0.0630745586844,0.652478865773,,0.38269688212,,,0.432220218412,-0.198931051746,,,0.26656690609,,0.544546204198,-0.0459455326665,0.703708921951,0.150066448429,0.702024757452,1.0,,-0.117063759024,0.812895740169,,-0.232620991908,0.275077659735,-0.161414953616,0.541358196517,0.737147133653,0.780312064074,0.70508057899,-0.164962093039,-0.164962091367,0.782998002451,0.558447716114,0.614526650026,0.1427072846,-0.276140952071,-0.16496208243,-0.167109896593,-0.391954843621,0.807420349182,0.581812264993,0.812188533081,,0.452755492847,-0.149964656907,-0.041757703551,0.572078284714
ETHYLENE THIOUREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHYLIDENE DICHLORIDE _1_1_DICHLOROETHANE_,0.0148591100719,0.0577275893701,0.0117360167491,0.0290088674846,0.0538160703886,0.0221121733977,0.0221945889407,0.0204279743847,0.0130375218766,0.0343312459927,-0.0082486549269,0.0491579690385,0.0185424681961,0.0353970562626,0.0114294828052,0.0251491049455,0.0360649742098,0.0330564175847,0.0183854644253,0.0346854486327,0.0121167458534,0.0131398643765,0.0170266377329,-0.0135825627161,0.0253564738942,0.0478027854657,0.0184002122547,0.0131076605427,0.014418428439,0.00370601808421,0.0264676108315,0.0254586341969,0.00944757274771,-0.00214521509132,0.00499598089098,-0.00327345101996,-0.00354240893389,-0.00341305123419,0.00288729460903,-0.00507217524544,-0.00347492240359,-0.00438926514867,-0.00586718859216,-0.00664023196328,-0.00264592416877,-0.00199122336517,-0.0020627854183,-0.00078028161053,0.0197608900876,0.0194590079447,0.0548093678118,0.0148591100719,-0.0106729099049,0.0239832373739,0.0276047106889,0.0112199139431,-0.0286642872848,-0.0344788939084,0.0251748709797,0.471475351608,-0.0945364661071,0.0829163445697,-0.0847733496273,-0.00139468001577,-0.0873739077977,-0.01715653095,0.985819945341,0.093712164803,,-0.00988005627785,-0.0163990513691,-0.0967436656908,,-0.0537670963463,-0.00224242652987,-0.0134278700839,-0.0782571004885,,-0.0176614870758,-0.0993143670753,,,,0.127770917301,-0.0184598879981,0.126826647163,-0.062539625474,-0.0813711323176,0.000652184335428,0.832127275913,-0.0791745800796,0.156654994586,-0.0153041286402,0.0144837967231,0.0704661826613,,-0.0487299021155,-0.0903841769943,-0.0297406115612,-0.00987814465631,0.0719259555154,-0.0590210191999,,-0.0382845086519,,,0.148363371086,0.146531701611,,,-0.0425057884875,,-0.0880948274022,-0.0121275350063,-0.0413331508595,0.113454740561,0.388280627827,-0.117063759024,,1.0,-0.0522288827402,,0.0947994928095,-0.0431428358666,0.129688621906,-0.0807083450588,-0.0633592316296,-0.0770902718035,-0.0100211565606,0.132782129122,0.132782126347,-0.05707584317,-0.0428174427537,-0.055654462443,0.0521339413459,-0.0238456775892,0.132782118479,0.132448418285,-0.0472649219412,0.0454694936032,-0.0723714267542,-0.0594952379169,,0.0237892859523,0.0134806805114,-0.00999125565052,0.091574092903
FORMALDEHYDE,0.137617851408,-0.297588462894,-0.00368174872931,-0.123230959045,-0.203671826896,-0.161188223968,-0.188046414938,-0.189645326419,-0.109769629532,-0.229741471889,0.165144891828,-0.330735063562,-0.0893047721669,-0.165682546972,-0.0521649172706,-0.14512375337,-0.193213268895,-0.0950406554071,-0.0760548981418,-0.232416363704,-0.0418805623453,0.097810748687,-0.0733259299099,-0.0207485404999,-0.102588692107,-0.262672799837,-0.0579840909275,-0.0485385972827,-0.0524455228934,-0.0255094595333,-0.0202536055011,-0.0217063346039,-0.0276034688313,-0.045449633178,-0.0459380359835,-0.0218651613799,-0.0240604785224,-0.0230019849057,-0.0305406656989,-0.0335541997008,-0.0335820005753,-0.0253388429644,-0.0385635103881,-0.0415326530034,-0.0355060136798,-0.0235701703076,-0.0246998092655,-0.0123212086462,-0.0515870688855,-0.0514312935159,-0.505621938373,0.137617851408,-0.107244621727,-0.177149467757,0.017819646836,-0.00961902408678,0.167451959627,-0.116144867149,0.109716897132,0.308512512617,0.786154095418,0.66397327763,0.898648583801,0.791517863754,0.937042172334,0.978876591811,-0.00797333174335,0.0078658720127,,0.329781625465,0.950382143744,0.890628700616,,0.895845373921,-0.0743157155656,-0.0828982386933,0.591682723478,,0.0568277647194,0.883700008553,,,,-0.10145453769,-0.0943212188334,-0.0987268407647,0.993750449441,0.840374837767,-0.0411410630145,0.377357390863,0.579180379691,-0.0920180207581,0.90521289771,0.907850288157,-0.618884248945,,0.630588851436,0.910908144438,0.677997508987,-0.0608881321676,0.0744489849898,0.831544424344,,0.400866639807,,,0.620678195955,-0.125841376258,,,0.207905102983,,0.575937556475,-0.0633627315145,0.857117048422,0.167755109642,0.786952757808,0.812895740169,,-0.0522288827402,1.0,,-0.206752118392,0.216369261828,-0.100504874708,0.612194538803,0.82507400754,0.947220372877,0.872170083536,-0.102409023964,-0.102409023791,0.903661927207,0.725878510514,0.607243427082,0.185384458118,-0.266733537607,-0.102409025324,-0.105095690861,-0.473237233166,0.771444843525,0.599782393429,0.896034019772,,0.455089693438,-0.171515623752,-0.0469927715461,0.595018676242
HEPTACHLOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
