Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,SE_T025_001,SE_T025_002,SE_T025_003,SE_T025_004,SE_T025_005,SE_T025_006,SE_T025_007,SE_T025_008,SE_T150_001,SE_T150_002,SE_T150_003,SE_T150_004,SE_T150_005,SE_T150_006,SE_T150_007,SE_T150_008
"360431743199999010100","08000US360431743199999010100","Census Tract 101 (part), Columbia town, Columbia town, Herkimer County, New York","Census Tract 101 (part), Columbia town, Columbia town, Herkimer County, New York","ny","080","00","ACSSF","0004978",,,,,"36","043","17431","99999","3699999","010100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197,184,461,378,106,54,14,0,1197,184,1013,552,174,68,14,0
"360431968699999010900","08000US360431968699999010900","Census Tract 109 (part), Danube town, Danube town, Herkimer County, New York","Census Tract 109 (part), Danube town, Danube town, Herkimer County, New York","ny","080","00","ACSSF","0004979",,,,,"36","043","19686","99999","3699999","010900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860,189,270,292,61,48,0,0,860,189,671,401,109,48,0,0
"360432493347108011400","08000US360432493347108011400","Census Tract 114 (part), Middleville village (part), Fairfield town, Herkimer County, New York","Census Tract 114 (part), Middleville village (part), Fairfield town, Herkimer County, New York","ny","080","00","ACSSF","0004980",,,,,"36","043","24933","47108","3647108","011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,6,93,91,44,10,0,0,244,6,238,145,54,10,0,0
"360432493399999011400","08000US360432493399999011400","Census Tract 114 (part), Remainder of Fairfield town, Fairfield town, Herkimer County, New York","Census Tract 114 (part), Remainder of Fairfield town, Fairfield town, Herkimer County, New York","ny","080","00","ACSSF","0004981",,,,,"36","043","24933","99999","3699999","011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972,117,434,254,123,40,4,0,972,117,855,421,167,44,4,0
"360432719927188010201","08000US360432719927188010201","Census Tract 102.01 (part), Frankfort village, Frankfort town, Herkimer County, New York","Census Tract 102.01 (part), Frankfort village, Frankfort town, Herkimer County, New York","ny","080","00","ACSSF","0004982",,,,,"36","043","27199","27188","3627188","010201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756,223,639,697,84,113,0,0,1756,223,1533,894,197,113,0,0
"360432719937275010202","08000US360432719937275010202","Census Tract 102.02 (part), Ilion village (part), Frankfort town, Herkimer County, New York","Census Tract 102.02 (part), Ilion village (part), Frankfort town, Herkimer County, New York","ny","080","00","ACSSF","0004983",,,,,"36","043","27199","37275","3637275","010202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,0,16,14,15,0,0,45,0,45,45,29,15,0,0
"360432719999999010100","08000US360432719999999010100","Census Tract 101 (part), Remainder of Frankfort town, Frankfort town, Herkimer County, New York","Census Tract 101 (part), Remainder of Frankfort town, Frankfort town, Herkimer County, New York","ny","080","00","ACSSF","0004984",,,,,"36","043","27199","99999","3699999","010100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360432719999999010201","08000US360432719999999010201","Census Tract 102.01 (part), Remainder of Frankfort town, Frankfort town, Herkimer County, New York","Census Tract 102.01 (part), Remainder of Frankfort town, Frankfort town, Herkimer County, New York","ny","080","00","ACSSF","0004985",,,,,"36","043","27199","99999","3699999","010201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,65,210,314,56,34,31,0,710,65,645,435,121,65,31,0
"360432719999999010202","08000US360432719999999010202","Census Tract 102.02 (part), Remainder of Frankfort town, Frankfort town, Herkimer County, New York","Census Tract 102.02 (part), Remainder of Frankfort town, Frankfort town, Herkimer County, New York","ny","080","00","ACSSF","0004986",,,,,"36","043","27199","99999","3699999","010202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,413,733,893,309,121,26,0,2495,413,2082,1349,456,147,26,0
"360432875037275010202","08000US360432875037275010202","Census Tract 102.02 (part), Ilion village (part), German Flatts town, Herkimer County, New York","Census Tract 102.02 (part), Ilion village (part), German Flatts town, Herkimer County, New York","ny","080","00","ACSSF","0004987",,,,,"36","043","28750","37275","3637275","010202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360432875037275010300","08000US360432875037275010300","Census Tract 103 (part), Ilion village (part), German Flatts town, Herkimer County, New York","Census Tract 103 (part), Ilion village (part), German Flatts town, Herkimer County, New York","ny","080","00","ACSSF","0004988",,,,,"36","043","28750","37275","3637275","010300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857,171,1055,1174,317,99,30,11,2857,171,2686,1631,457,140,41,11
"360432875037275010400","08000US360432875037275010400","Census Tract 104 (part), Ilion village (part), German Flatts town, Herkimer County, New York","Census Tract 104 (part), Ilion village (part), German Flatts town, Herkimer County, New York","ny","080","00","ACSSF","0004989",,,,,"36","043","28750","37275","3637275","010400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152,398,708,830,144,72,0,0,2152,398,1754,1046,216,72,0,0
"360432875047823010501","08000US360432875047823010501","Census Tract 105.01, Mohawk village, German Flatts town, Herkimer County, New York","Census Tract 105.01, Mohawk village, German Flatts town, Herkimer County, New York","ny","080","00","ACSSF","0004990",,,,,"36","043","28750","47823","3647823","010501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652,139,627,596,203,82,5,0,1652,139,1513,886,290,87,5,0
"360432875099999010100","08000US360432875099999010100","Census Tract 101 (part), Remainder of German Flatts town, German Flatts town, Herkimer County, New York","Census Tract 101 (part), Remainder of German Flatts town, German Flatts town, Herkimer County, New York","ny","080","00","ACSSF","0004991",,,,,"36","043","28750","99999","3699999","010100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360432875099999010300","08000US360432875099999010300","Census Tract 103 (part), Remainder of German Flatts town, German Flatts town, Herkimer County, New York","Census Tract 103 (part), Remainder of German Flatts town, German Flatts town, Herkimer County, New York","ny","080","00","ACSSF","0004992",,,,,"36","043","28750","99999","3699999","010300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,0,101,58,28,56,22,0,265,0,265,164,106,78,22,0
"360432875099999010400","08000US360432875099999010400","Census Tract 104 (part), Remainder of German Flatts town, German Flatts town, Herkimer County, New York","Census Tract 104 (part), Remainder of German Flatts town, German Flatts town, Herkimer County, New York","ny","080","00","ACSSF","0004993",,,,,"36","043","28750","99999","3699999","010400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,36,21,0,0,0,0,0,57,36,21,0,0,0,0,0
"360432875099999010502","08000US360432875099999010502","Census Tract 105.02 (part), Remainder of German Flatts town, German Flatts town, Herkimer County, New York","Census Tract 105.02 (part), Remainder of German Flatts town, German Flatts town, Herkimer County, New York","ny","080","00","ACSSF","0004994",,,,,"36","043","28750","99999","3699999","010502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,235,361,351,241,103,8,0,1299,235,1064,703,352,111,8,0
"360433413234121010502","08000US360433413234121010502","Census Tract 105.02 (part), Herkimer village, Herkimer town, Herkimer County, New York","Census Tract 105.02 (part), Herkimer village, Herkimer town, Herkimer County, New York","ny","080","00","ACSSF","0004995",,,,,"36","043","34132","34121","3634121","010502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360433413234121011100","08000US360433413234121011100","Census Tract 111 (part), Herkimer village, Herkimer town, Herkimer County, New York","Census Tract 111 (part), Herkimer village, Herkimer town, Herkimer County, New York","ny","080","00","ACSSF","0004996",,,,,"36","043","34132","34121","3634121","011100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365,296,619,296,45,97,12,0,1365,296,1069,450,154,109,12,0
"360433413234121011200","08000US360433413234121011200","Census Tract 112 (part), Herkimer village, Herkimer town, Herkimer County, New York","Census Tract 112 (part), Herkimer village, Herkimer town, Herkimer County, New York","ny","080","00","ACSSF","0004997",,,,,"36","043","34132","34121","3634121","011200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3809,572,1449,973,361,381,9,64,3809,572,3237,1788,815,454,73,64
"360433413299999010502","08000US360433413299999010502","Census Tract 105.02 (part), Remainder of Herkimer town, Herkimer town, Herkimer County, New York","Census Tract 105.02 (part), Remainder of Herkimer town, Herkimer town, Herkimer County, New York","ny","080","00","ACSSF","0004998",,,,,"36","043","34132","99999","3699999","010502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360433413299999011100","08000US360433413299999011100","Census Tract 111 (part), Remainder of Herkimer town, Herkimer town, Herkimer County, New York","Census Tract 111 (part), Remainder of Herkimer town, Herkimer town, Herkimer County, New York","ny","080","00","ACSSF","0004999",,,,,"36","043","34132","99999","3699999","011100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360433413299999011200","08000US360433413299999011200","Census Tract 112 (part), Remainder of Herkimer town, Herkimer town, Herkimer County, New York","Census Tract 112 (part), Remainder of Herkimer town, Herkimer town, Herkimer County, New York","ny","080","00","ACSSF","0005000",,,,,"36","043","34132","99999","3699999","011200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,28,171,60,46,15,0,0,320,28,292,121,61,15,0,0
"360433413299999011301","08000US360433413299999011301","Census Tract 113.01 (part), Remainder of Herkimer town, Herkimer town, Herkimer County, New York","Census Tract 113.01 (part), Remainder of Herkimer town, Herkimer town, Herkimer County, New York","ny","080","00","ACSSF","0005001",,,,,"36","043","34132","99999","3699999","011301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126,138,442,281,180,51,0,34,1126,138,988,546,265,85,34,34
"360434266499999010100","08000US360434266499999010100","Census Tract 101 (part), Litchfield town, Litchfield town, Herkimer County, New York","Census Tract 101 (part), Litchfield town, Litchfield town, Herkimer County, New York","ny","080","00","ACSSF","0005002",,,,,"36","043","42664","99999","3699999","010100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097,125,414,337,126,82,7,6,1097,125,972,558,221,95,13,6
"360434266499999010202","08000US360434266499999010202","Census Tract 102.02 (part), Litchfield town, Litchfield town, Herkimer County, New York","Census Tract 102.02 (part), Litchfield town, Litchfield town, Herkimer County, New York","ny","080","00","ACSSF","0005003",,,,,"36","043","42664","99999","3699999","010202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,4,0,0,0,0,8,0,8,4,0,0,0,0
"360434274142741010600","08000US360434274142741010600","Census Tract 106, Little Falls city, Little Falls city, Herkimer County, New York","Census Tract 106, Little Falls city, Little Falls city, Herkimer County, New York","ny","080","00","ACSSF","0005004",,,,,"36","043","42741","42741","3642741","010600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,55,80,37,32,20,0,0,224,55,169,89,52,20,0,0
"360434274142741010700","08000US360434274142741010700","Census Tract 107, Little Falls city, Little Falls city, Herkimer County, New York","Census Tract 107, Little Falls city, Little Falls city, Herkimer County, New York","ny","080","00","ACSSF","0005005",,,,,"36","043","42741","42741","3642741","010700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840,162,574,604,293,172,24,11,1840,162,1678,1104,500,207,35,11
"360434274142741010800","08000US360434274142741010800","Census Tract 108, Little Falls city, Little Falls city, Herkimer County, New York","Census Tract 108, Little Falls city, Little Falls city, Herkimer County, New York","ny","080","00","ACSSF","0005006",,,,,"36","043","42741","42741","3642741","010800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489,190,594,467,155,70,13,0,1489,190,1299,705,238,83,13,0
"360434274142741010900","08000US360434274142741010900","Census Tract 109 (part), Little Falls city, Little Falls city, Herkimer County, New York","Census Tract 109 (part), Little Falls city, Little Falls city, Herkimer County, New York","ny","080","00","ACSSF","0005007",,,,,"36","043","42741","42741","3642741","010900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360434275299999010900","08000US360434275299999010900","Census Tract 109 (part), Little Falls town, Little Falls town, Herkimer County, New York","Census Tract 109 (part), Little Falls town, Little Falls town, Herkimer County, New York","ny","080","00","ACSSF","0005008",,,,,"36","043","42752","99999","3699999","010900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,118,434,389,115,53,8,8,1125,118,1007,573,184,69,16,8
"360434275299999011400","08000US360434275299999011400","Census Tract 114 (part), Little Falls town, Little Falls town, Herkimer County, New York","Census Tract 114 (part), Little Falls town, Little Falls town, Herkimer County, New York","ny","080","00","ACSSF","0005009",,,,,"36","043","42752","99999","3699999","011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360434497420731011001","08000US360434497420731011001","Census Tract 110.01 (part), Dolgeville village (part), Manheim town, Herkimer County, New York","Census Tract 110.01 (part), Dolgeville village (part), Manheim town, Herkimer County, New York","ny","080","00","ACSSF","0005010",,,,,"36","043","44974","20731","3620731","011001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238,128,496,365,162,71,16,0,1238,128,1110,614,249,87,16,0
"360434497499999011001","08000US360434497499999011001","Census Tract 110.01 (part), Remainder of Manheim town, Manheim town, Herkimer County, New York","Census Tract 110.01 (part), Remainder of Manheim town, Manheim town, Herkimer County, New York","ny","080","00","ACSSF","0005011",,,,,"36","043","44974","99999","3699999","011001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360434497499999011002","08000US360434497499999011002","Census Tract 110.02 (part), Remainder of Manheim town, Manheim town, Herkimer County, New York","Census Tract 110.02 (part), Remainder of Manheim town, Manheim town, Herkimer County, New York","ny","080","00","ACSSF","0005012",,,,,"36","043","44974","99999","3699999","011002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,167,283,274,34,14,0,8,780,167,613,330,56,22,8,8
"360435058447108011400","08000US360435058447108011400","Census Tract 114 (part), Middleville village (part), Newport town, Herkimer County, New York","Census Tract 114 (part), Middleville village (part), Newport town, Herkimer County, New York","ny","080","00","ACSSF","0005013",,,,,"36","043","50584","47108","3647108","011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,41,31,10,0,0,0,0,82,41,41,10,0,0,0,0
"360435058450573011400","08000US360435058450573011400","Census Tract 114 (part), Newport village, Newport town, Herkimer County, New York","Census Tract 114 (part), Newport village, Newport town, Herkimer County, New York","ny","080","00","ACSSF","0005014",,,,,"36","043","50584","50573","3650573","011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,42,190,94,51,48,3,0,428,42,386,196,102,51,3,0
"360435058458937011400","08000US360435058458937011400","Census Tract 114 (part), Poland village (part), Newport town, Herkimer County, New York","Census Tract 114 (part), Poland village (part), Newport town, Herkimer County, New York","ny","080","00","ACSSF","0005015",,,,,"36","043","50584","58937","3658937","011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,2,21,36,18,2,2,0,81,2,79,58,22,4,2,0
"360435058499999011302","08000US360435058499999011302","Census Tract 113.02 (part), Remainder of Newport town, Newport town, Herkimer County, New York","Census Tract 113.02 (part), Remainder of Newport town, Newport town, Herkimer County, New York","ny","080","00","ACSSF","0005016",,,,,"36","043","50584","99999","3699999","011302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360435058499999011400","08000US360435058499999011400","Census Tract 114 (part), Remainder of Newport town, Newport town, Herkimer County, New York","Census Tract 114 (part), Remainder of Newport town, Newport town, Herkimer County, New York","ny","080","00","ACSSF","0005017",,,,,"36","043","50584","99999","3699999","011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806,166,315,145,124,40,16,0,806,166,640,325,180,56,16,0
"360435396899999011400","08000US360435396899999011400","Census Tract 114 (part), Norway town, Norway town, Herkimer County, New York","Census Tract 114 (part), Norway town, Norway town, Herkimer County, New York","ny","080","00","ACSSF","0005018",,,,,"36","043","53968","99999","3699999","011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,44,223,196,47,29,4,3,546,44,502,279,83,36,7,3
"360435450799999011500","08000US360435450799999011500","Census Tract 115 (part), Ohio town, Ohio town, Herkimer County, New York","Census Tract 115 (part), Ohio town, Ohio town, Herkimer County, New York","ny","080","00","ACSSF","0005019",,,,,"36","043","54507","99999","3699999","011500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,96,275,209,46,57,7,0,690,96,594,319,110,64,7,0
"360436425416815011500","08000US360436425416815011500","Census Tract 115 (part), Cold Brook village, Russia town, Herkimer County, New York","Census Tract 115 (part), Cold Brook village, Russia town, Herkimer County, New York","ny","080","00","ACSSF","0005020",,,,,"36","043","64254","16815","3616815","011500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,22,66,67,13,8,0,1,177,22,155,89,22,9,1,1
"360436425458937011500","08000US360436425458937011500","Census Tract 115 (part), Poland village (part), Russia town, Herkimer County, New York","Census Tract 115 (part), Poland village (part), Russia town, Herkimer County, New York","ny","080","00","ACSSF","0005021",,,,,"36","043","64254","58937","3658937","011500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,7,77,87,50,22,2,0,245,7,238,161,74,24,2,0
"360436425499999011500","08000US360436425499999011500","Census Tract 115 (part), Remainder of Russia town, Russia town, Herkimer County, New York","Census Tract 115 (part), Remainder of Russia town, Russia town, Herkimer County, New York","ny","080","00","ACSSF","0005022",,,,,"36","043","64254","99999","3699999","011500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183,128,514,334,99,82,19,7,1183,128,1055,541,207,108,26,7
"360436483799999011002","08000US360436483799999011002","Census Tract 110.02 (part), Salisbury town, Salisbury town, Herkimer County, New York","Census Tract 110.02 (part), Salisbury town, Salisbury town, Herkimer County, New York","ny","080","00","ACSSF","0005023",,,,,"36","043","64837","99999","3699999","011002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217,255,518,317,95,21,8,3,1217,255,962,444,127,32,11,3
"360436569599999011301","08000US360436569599999011301","Census Tract 113.01 (part), Schuyler town, Schuyler town, Herkimer County, New York","Census Tract 113.01 (part), Schuyler town, Schuyler town, Herkimer County, New York","ny","080","00","ACSSF","0005024",,,,,"36","043","65695","99999","3699999","011301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360436569599999011302","08000US360436569599999011302","Census Tract 113.02 (part), Schuyler town, Schuyler town, Herkimer County, New York","Census Tract 113.02 (part), Schuyler town, Schuyler town, Herkimer County, New York","ny","080","00","ACSSF","0005025",,,,,"36","043","65695","99999","3699999","011302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441,271,984,721,264,170,31,0,2441,271,2170,1186,465,201,31,0
"360437079499999010900","08000US360437079499999010900","Census Tract 109 (part), Stark town, Stark town, Herkimer County, New York","Census Tract 109 (part), Stark town, Stark town, Herkimer County, New York","ny","080","00","ACSSF","0005026",,,,,"36","043","70794","99999","3699999","010900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,76,230,142,44,22,8,0,522,76,446,216,74,30,8,0
"360437827899999010100","08000US360437827899999010100","Census Tract 101 (part), Warren town, Warren town, Herkimer County, New York","Census Tract 101 (part), Warren town, Warren town, Herkimer County, New York","ny","080","00","ACSSF","0005027",,,,,"36","043","78278","99999","3699999","010100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793,109,289,286,51,43,10,5,793,109,684,395,109,58,15,5
"360437892799999011500","08000US360437892799999011500","Census Tract 115 (part), Webb town, Webb town, Herkimer County, New York","Census Tract 115 (part), Webb town, Webb town, Herkimer County, New York","ny","080","00","ACSSF","0005028",,,,,"36","043","78927","99999","3699999","011500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485,122,492,430,332,67,29,13,1485,122,1363,871,441,109,42,13
"360438256881292010100","08000US360438256881292010100","Census Tract 101 (part), West Winfield village, Winfield town, Herkimer County, New York","Census Tract 101 (part), West Winfield village, Winfield town, Herkimer County, New York","ny","080","00","ACSSF","0005029",,,,,"36","043","82568","81292","3681292","010100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,35,221,158,70,56,2,0,542,35,507,286,128,58,2,0
"360438256899999010100","08000US360438256899999010100","Census Tract 101 (part), Remainder of Winfield town, Winfield town, Herkimer County, New York","Census Tract 101 (part), Remainder of Winfield town, Winfield town, Herkimer County, New York","ny","080","00","ACSSF","0005030",,,,,"36","043","82568","99999","3699999","010100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,103,327,284,63,43,0,4,824,103,721,394,110,47,4,4
"360450000099999000000","08000US360450000099999000000","Census Tract 0, County subdivisions not defined, County subdivisions not defined, Jefferson County, New York","Census Tract 0, County subdivisions not defined, County subdivisions not defined, Jefferson County, New York","ny","080","00","ACSSF","0005031",,,,,"36","045","00000","99999","3699999","000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360450021000199061800","08000US360450021000199061800","Census Tract 618 (part), Adams village, Adams town, Jefferson County, New York","Census Tract 618 (part), Adams village, Adams town, Jefferson County, New York","ny","080","00","ACSSF","0005032",,,,,"36","045","00210","00199","3600199","061800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206,194,420,364,105,106,8,9,1206,194,1012,592,228,123,17,9
"360450021000232061800","08000US360450021000232061800","Census Tract 618 (part), Adams Center CDP, Adams town, Jefferson County, New York","Census Tract 618 (part), Adams Center CDP, Adams town, Jefferson County, New York","ny","080","00","ACSSF","0005033",,,,,"36","045","00210","00232","3600232","061800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126,102,482,356,56,118,12,0,1126,102,1024,542,186,130,12,0
"360450021099999060400","08000US360450021099999060400","Census Tract 604 (part), Remainder of Adams town, Adams town, Jefferson County, New York","Census Tract 604 (part), Remainder of Adams town, Adams town, Jefferson County, New York","ny","080","00","ACSSF","0005034",,,,,"36","045","00210","99999","3699999","060400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360450021099999061600","08000US360450021099999061600","Census Tract 616 (part), Remainder of Adams town, Adams town, Jefferson County, New York","Census Tract 616 (part), Remainder of Adams town, Adams town, Jefferson County, New York","ny","080","00","ACSSF","0005035",,,,,"36","045","00210","99999","3699999","061600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,17,0,0,11,10,0,0,38,17,21,21,21,10,0,0
"360450021099999061700","08000US360450021099999061700","Census Tract 617 (part), Remainder of Adams town, Adams town, Jefferson County, New York","Census Tract 617 (part), Remainder of Adams town, Adams town, Jefferson County, New York","ny","080","00","ACSSF","0005036",,,,,"36","045","00210","99999","3699999","061700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,53,0,10,11,0,0,74,0,74,21,21,11,0,0
"360450021099999061800","08000US360450021099999061800","Census Tract 618 (part), Remainder of Adams town, Adams town, Jefferson County, New York","Census Tract 618 (part), Remainder of Adams town, Adams town, Jefferson County, New York","ny","080","00","ACSSF","0005037",,,,,"36","045","00210","99999","3699999","061800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688,51,225,298,37,55,9,13,688,51,637,412,114,77,22,13
"360450021099999062400","08000US360450021099999062400","Census Tract 624 (part), Remainder of Adams town, Adams town, Jefferson County, New York","Census Tract 624 (part), Remainder of Adams town, Adams town, Jefferson County, New York","ny","080","00","ACSSF","0005038",,,,,"36","045","00210","99999","3699999","062400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,12,38,0,12,0,0,62,0,62,50,12,12,0,0
"360450117601187060100","08000US360450117601187060100","Census Tract 601 (part), Alexandria Bay village, Alexandria town, Jefferson County, New York","Census Tract 601 (part), Alexandria Bay village, Alexandria town, Jefferson County, New York","ny","080","00","ACSSF","0005039",,,,,"36","045","01176","01187","3601187","060100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,91,294,261,89,61,0,0,796,91,705,411,150,61,0,0
"360450117661016060100","08000US360450117661016060100","Census Tract 601 (part), Redwood CDP, Alexandria town, Jefferson County, New York","Census Tract 601 (part), Redwood CDP, Alexandria town, Jefferson County, New York","ny","080","00","ACSSF","0005040",,,,,"36","045","01176","61016","3661016","060100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,0,53,104,0,0,0,0,157,0,157,104,0,0,0,0
"360450117661016060700","08000US360450117661016060700","Census Tract 607 (part), Redwood CDP, Alexandria town, Jefferson County, New York","Census Tract 607 (part), Redwood CDP, Alexandria town, Jefferson County, New York","ny","080","00","ACSSF","0005041",,,,,"36","045","01176","61016","3661016","060700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,85,0,0,0,0,0,85,0,85,0,0,0,0,0
"360450117699999060100","08000US360450117699999060100","Census Tract 601 (part), Remainder of Alexandria town, Alexandria town, Jefferson County, New York","Census Tract 601 (part), Remainder of Alexandria town, Alexandria town, Jefferson County, New York","ny","080","00","ACSSF","0005042",,,,,"36","045","01176","99999","3699999","060100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897,233,741,549,213,139,9,13,1897,233,1664,923,374,161,22,13
"360450117699999060200","08000US360450117699999060200","Census Tract 602 (part), Remainder of Alexandria town, Alexandria town, Jefferson County, New York","Census Tract 602 (part), Remainder of Alexandria town, Alexandria town, Jefferson County, New York","ny","080","00","ACSSF","0005043",,,,,"36","045","01176","99999","3699999","060200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,7,7,0,0,0,0,14,0,14,7,0,0,0,0
"360450117699999060700","08000US360450117699999060700","Census Tract 607 (part), Remainder of Alexandria town, Alexandria town, Jefferson County, New York","Census Tract 607 (part), Remainder of Alexandria town, Alexandria town, Jefferson County, New York","ny","080","00","ACSSF","0005044",,,,,"36","045","01176","99999","3699999","060700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,13,28,8,4,16,0,0,69,13,56,28,20,16,0,0
